2009.5.1 0:00,6.11436E-06,2010.4.30 0:00,8.71938E-05,2011.4.29 0:00,0.927305976,2012.4.29 0:00,12.44873829,2013.4.30 0:00,74.63339018,2014.4.29 0:00,54813.38367,2015.4.30 0:00,314775.6219,2016.4.28 0:00,1207843.183,2017.4.29 0:00,4488916.48,,
2009.5.3 0:00,5.66697E-06,2010.5.2 0:00,9.6882E-05,2011.5.1 0:00,1.068539452,2012.5.1 0:00,13.42363949,2013.5.2 0:00,72.128914,2014.5.1 0:00,66817.88587,2015.5.2 0:00,347909.8979,2016.4.30 0:00,1296655.182,2017.5.1 0:00,3892124.116,,
2009.5.5 0:00,6.56176E-06,2010.5.4 0:00,8.30357E-05,2011.5.3 0:00,1.128508503,2012.5.3 0:00,12.44873829,2013.5.4 0:00,77.13786636,2014.5.3 0:00,57272.47361,2015.5.4 0:00,312624.3333,2016.5.2 0:00,1394348.38,2017.5.3 0:00,3425069.222,,
2009.5.7 0:00,6.01494E-06,2010.5.6 0:00,9.64492E-05,2011.5.5 0:00,1.242994872,2012.5.5 0:00,11.6988143,2013.5.6 0:00,81.64592348,2014.5.5 0:00,49715.68889,2015.5.6 0:00,338676.3611,2016.5.4 0:00,1492041.579,2017.5.5 0:00,3347226.74,,
2009.5.9 0:00,4.52363E-06,2010.5.8 0:00,9.4533E-05,2011.5.7 0:00,1.193929285,2012.5.7 0:00,12.82370029,2013.5.8 0:00,81.64592348,2014.5.7 0:00,64829.25832,2015.5.8 0:00,350518.1919,2016.5.6 0:00,1438754.38,2017.5.7 0:00,4333231.516,,
2009.5.11 0:00,5.91552E-06,2010.5.10 0:00,8.75069E-05,2011.5.9 0:00,1.357481242,2012.5.9 0:00,14.12994691,2013.5.10 0:00,83.64950443,2014.5.9 0:00,66022.43485,2015.5.10 0:00,305519.2348,2016.5.8 0:00,1447635.58,2017.5.9 0:00,4021861.587,,
2009.5.13 0:00,5.71668E-06,2010.5.12 0:00,7.72871E-05,2011.5.11 0:00,1.463314603,2012.5.11 0:00,10.59746018,2013.5.12 0:00,89.15935203,2014.5.11 0:00,66022.43485,2015.5.12 0:00,374201.8535,2016.5.10 0:00,1403229.58,2017.5.11 0:00,3757901.049,,
2009.5.15 0:00,7.10857E-06,2010.5.14 0:00,7.66484E-05,2011.5.13 0:00,1.572867568,2012.5.13 0:00,11.37288409,2013.5.14 0:00,81.74987297,2014.5.13 0:00,74817.97102,2015.5.14 0:00,331571.2626,2016.5.12 0:00,1342247.87,2017.5.13 0:00,4398136.043,,
2009.5.17 0:00,6.21378E-06,2010.5.16 0:00,6.13187E-05,2011.5.15 0:00,1.784148286,2012.5.15 0:00,11.28672588,2013.5.16 0:00,80.6376298,2014.5.15 0:00,73057.54817,2015.5.16 0:00,303150.8687,2016.5.14 0:00,1390530.167,2017.5.15 0:00,4732171.692,,
2009.5.19 0:00,4.97103E-06,2010.5.18 0:00,0.000107308,2011.5.17 0:00,2.034555063,2012.5.17 0:00,10.16666911,2013.5.18 0:00,81.74987297,2014.5.17 0:00,80539.34527,2015.5.18 0:00,332393.9691,2016.5.16 0:00,1361560.789,2017.5.17 0:00,4314627.131,,
2009.5.21 0:00,4.42421E-06,2010.5.20 0:00,0.000107765,2011.5.19 0:00,2.196416463,2012.5.19 0:00,12.57909907,2013.5.20 0:00,76.74477871,2014.5.19 0:00,77898.711,2015.5.20 0:00,344525.1358,2016.5.18 0:00,1487094.762,2017.5.19 0:00,4565153.868,,
2009.5.23 0:00,3.47972E-07,2010.5.22 0:00,0.000113065,2011.5.21 0:00,2.584733186,2012.5.21 0:00,11.37288409,2013.5.22 0:00,92.31618308,2014.5.21 0:00,78338.81671,2015.5.22 0:00,344525.1358,2016.5.20 0:00,1438812.464,2017.5.21 0:00,4091936.698,,
2009.5.25 0:00,5.56755E-06,2010.5.24 0:00,0.000111887,2011.5.23 0:00,3.361366632,2012.5.23 0:00,10.42514375,2013.5.24 0:00,90.09169674,2014.5.23 0:00,69536.70248,2015.5.24 0:00,342098.9025,2016.5.22 0:00,1776788.547,2017.5.23 0:00,4976737.782,,
2009.5.27 0:00,6.21378E-06,2010.5.26 0:00,0.000124842,2011.5.25 0:00,3.543390095,2012.5.25 0:00,9.174760781,2013.5.26 0:00,97.26804906,2014.5.25 0:00,78483.25676,2015.5.26 0:00,327541.5024,2016.5.24 0:00,1456454.923,2017.5.25 0:00,4828620.586,,
2009.5.29 0:00,5.319E-06,2010.5.28 0:00,0.000128965,2011.5.27 0:00,4.280335327,2012.5.27 0:00,12.97121352,2013.5.28 0:00,97.87219843,2014.5.27 0:00,67048.61008,2015.5.28 0:00,320262.8023,2016.5.26 0:00,1357376.357,2017.5.27 0:00,4976737.782,,
2009.5.31 0:00,5.86581E-06,2010.5.30 0:00,0.000124747,2011.5.29 0:00,3.739888948,2012.5.29 0:00,10.75661609,2013.5.30 0:00,102.101244,2014.5.29 0:00,68088.12341,2015.5.30 0:00,300852.9355,2016.5.28 0:00,1317744.93,2017.5.29 0:00,4473139.316,,
2009.6.2 0:00,4.42421E-06,2010.6.1 0:00,0.000109876,2011.5.31 0:00,3.242678278,2012.5.31 0:00,11.54754374,2013.6.1 0:00,119.6215759,2014.5.31 0:00,79003.01342,2015.6.1 0:00,332393.9691,2016.5.30 0:00,1436639.21,2017.5.31 0:00,4858244.025,,
2009.6.4 0:00,1.9387E-06,2010.6.3 0:00,0.000129704,2011.6.2 0:00,4.107392486,2012.6.2 0:00,12.3384714,2013.6.3 0:00,126.267219,2014.6.2 0:00,93036.44344,2015.6.3 0:00,335928.1799,2016.6.1 0:00,1426731.353,2017.6.2 0:00,4325022.12,,
2009.6.6 0:00,1.19305E-06,2010.6.5 0:00,0.000114833,2011.6.4 0:00,4.669456721,2012.6.4 0:00,11.94300757,2013.6.5 0:00,156.7035621,2014.6.4 0:00,95115.47011,2015.6.5 0:00,335928.1799,2016.6.3 0:00,1406915.64,2017.6.4 0:00,5432357.042,,
2009.6.8 0:00,3.57914E-06,2010.6.7 0:00,0.000128878,2011.6.6 0:00,7.049780324,2012.6.6 0:00,13.36667734,2013.6.7 0:00,124.8973935,2014.6.6 0:00,86494.36212,2015.6.7 0:00,395070.4651,2016.6.5 0:00,1694243.482,2017.6.6 0:00,5094943.561,,
2009.6.10 0:00,4.12595E-06,2010.6.9 0:00,0.000133834,2011.6.8 0:00,5.160439197,2012.6.8 0:00,11.70572927,2013.6.9 0:00,129.5519548,2014.6.8 0:00,87663.20486,2015.6.9 0:00,383242.0081,2016.6.7 0:00,1406915.64,2017.6.8 0:00,5567322.434,,
2009.6.12 0:00,4.52363E-06,2010.6.11 0:00,0.000138791,2011.6.10 0:00,6.373001413,2012.6.10 0:00,13.3790336,2013.6.11 0:00,136.5337967,2014.6.10 0:00,103442.5817,2015.6.11 0:00,366682.1682,2016.6.9 0:00,1608133.931,2017.6.10 0:00,4757530.08,,
2009.6.14 0:00,3.47972E-06,2010.6.13 0:00,0.00013911,2011.6.12 0:00,6.711390869,2012.6.12 0:00,11.01802767,2013.6.13 0:00,149.7217202,2014.6.12 0:00,90585.31168,2015.6.13 0:00,373779.2424,2016.6.11 0:00,1520417.535,2017.6.12 0:00,4959978.169,,
2009.6.16 0:00,3.62885E-06,2010.6.15 0:00,0.000169352,2011.6.14 0:00,6.344802292,2012.6.14 0:00,11.49022886,2013.6.15 0:00,136.5337967,2014.6.14 0:00,102858.1604,2015.6.15 0:00,370533.2886,2016.6.13 0:00,1569148.866,2017.6.14 0:00,4723788.732,,
2009.6.18 0:00,4.02653E-06,2010.6.17 0:00,0.000123558,2011.6.16 0:00,8.762322509,2012.6.16 0:00,12.59203163,2013.6.17 0:00,148.0494004,2014.6.16 0:00,118637.5372,2015.6.17 0:00,350771.5132,2016.6.15 0:00,1500925.002,2017.6.16 0:00,4993719.517,,
2009.6.20 0:00,4.17566E-06,2010.6.19 0:00,0.000136518,2011.6.18 0:00,8.805916154,2012.6.18 0:00,12.35593103,2013.6.19 0:00,120.1699679,2014.6.18 0:00,113768.8429,2015.6.19 0:00,397705.7298,2016.6.17 0:00,1452193.671,2017.6.18 0:00,5129905.644,,
2009.6.22 0:00,3.97682E-06,2010.6.21 0:00,0.000139974,2011.6.20 0:00,10.11372548,2012.6.20 0:00,11.67262013,2013.6.21 0:00,166.3152356,2014.6.20 0:00,123807.2702,2015.6.21 0:00,301367.0748,2016.6.19 0:00,1725089.126,2017.6.20 0:00,4882255.027,,
